# multi-word expressions (M1): target phrase -> original lexeme(s); lang=arb; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
المحبة الأخوية	G5360	grc:5360	fertility	1.0	2	eflomal
المدن العشر	G1179	grc:1179	fertility	1.0	4	eflomal;gloss
المرأة زوجة	G1135	grc:1135	fertility	1.0	2	eflomal
المركبات واحتفظ	H7393	hbo:7393	fertility	1.0	2	eflomal
المصنوع التراب	G5517	grc:5517	fertility	1.0	2	eflomal
المعتمد القدس	H6944	hbo:6944	fertility	1.0	3	eflomal
المعد للذبح	H2028	hbo:2028	fertility	1.0	4	eflomal;gloss
المكسب الخسيس	G0146	grc:146	fertility	1.0	4	eflomal;gloss
الملاك ميخائيل	H4317	hbo:4317	fertility	1.0	2	eflomal
المنطقة المجاورة	G4066	grc:4066	fertility	1.0	2	eflomal
الناجون الباقون	H6413	hbo:6413	fertility	1.0	2	eflomal
الهاوية والهلاك	H7585	hbo:7585	fertility	1.0	2	eflomal
الهيكل وخدامه	H5411	hbo:5411	fertility	1.0	2	eflomal
الهين لتر	H1969	hbo:1969	fertility	1.0	7	eflomal
الهين لترين	H1969	hbo:1969	fertility	1.0	2	eflomal
الوبأ يتفشى	H1698	hbo:1698	fertility	1.0	2	eflomal
الوقت السنة	H6256	hbo:6256	fertility	1.0	3	eflomal
الولي الأقرب	H1350	hbo:1350	fertility	1.0	3	eflomal
الياقوت الأزرق	H5601	hbo:5601	fertility	1.0	4	eflomal;gloss
اليوم التالي	H4283	hbo:4283	fertility	1.0	10	eflomal
اليوم الثاني	H4283	hbo:4283	fertility	1.0	7	eflomal;gloss
امتيازات بكوريته	H1062	hbo:1062	fertility	1.0	2	eflomal
بأربعة صفوف	H2905	hbo:2905	fertility	1.0	2	eflomal
بأرملته ويقيم	G1817	grc:1817	fertility	1.0	4	eflomal;gloss
بأعلى صوته	G3173	grc:3173	fertility	1.0	3	eflomal
بأكثر سرعة	G5032	grc:5032	fertility	1.0	4	eflomal;gloss
بإله أموات	G3498	grc:3498	fertility	1.0	2	eflomal
بئر لحي رئي	H0883	hbo:0883	fertility	1.0	2	eflomal
باتجاه الجنوب	H1864	hbo:1864	fertility	1.0	2	eflomal
باشان والكرمل	H1316	hbo:1316	fertility	1.0	2	eflomal
باطل ٱلأباطيل	H1892	hbo:1892	fertility	1.0	3	eflomal
بالإله الحق	H0543	hbo:0543	fertility	1.0	4	eflomal;gloss
بالكم خائفين	G1169	grc:1169	fertility	1.0	4	eflomal;gloss
بالياقوت الأزرق	H5601	hbo:5601	fertility	1.0	5	eflomal;gloss
ببرعم وزهر	H8246	hbo:8246	fertility	1.0	2	gloss
ببعل فغور	H1187	hbo:1187	fertility	1.0	9	eflomal;gloss
بحيرة الجليل	H3672	hbo:3672	fertility	1.0	2	eflomal
بحيرة طبرية	G5085	grc:5085	fertility	1.0	2	eflomal
بخدمة ٱلعين يرضي	G3787	grc:3787	fertility	1.0	2	eflomal
بخوف وارتعاد	G5401	grc:5401	fertility	1.0	5	eflomal;gloss
بخيرك العميم	H2898	hbo:2898	fertility	1.0	4	eflomal;gloss
بشائر الخير	H2896	hbo:2896	fertility	1.0	2	eflomal
بشجرة البلوط	H0424	hbo:0424	fertility	1.0	2	eflomal
بصوت عال	G3173	grc:3173	fertility	1.0	10	eflomal
بعدم إيمان	G0570	grc:570	fertility	1.0	2	eflomal
بغثانا وترش	H8657	hbo:8657	fertility	1.0	4	eflomal;gloss
بلاد ٱلعرب	H6152	hbo:6152	fertility	1.0	2	eflomal
بلغة مجهولة	G1100	grc:1100	fertility	1.0	13	eflomal;gloss
بمنطقة الجليل	G1056	grc:1056	fertility	1.0	3	eflomal
بنزيف دموي	G0129	grc:129	fertility	1.0	2	eflomal
بيدر أطاد	H0329	hbo:0329b	fertility	1.0	8	eflomal;gloss
تتجمع غمار	H1995	hbo:1995	fertility	1.0	2	eflomal
تجلت أمامنا	G5319	grc:5319	fertility	1.0	2	eflomal
تجمع ٱلدجاجة	G3733	grc:3733	fertility	1.0	4	eflomal;gloss
تحلان رباط	G3089	grc:3089	fertility	1.0	2	eflomal
تخمر كله	G2220	grc:2220	fertility	1.0	2	eflomal
تخور عزيمتنا	G1573	grc:1573	fertility	1.0	4	eflomal;gloss
تدمير كامل	H2763	hbo:2763	fertility	1.0	4	eflomal;gloss
ترصيع للرداء	H4394	hbo:4394	fertility	1.0	4	eflomal;gloss
ترقصوا نحنا	G3738	grc:3738	fertility	1.0	2	eflomal
ترنمي أيتها	H7442	hbo:7442	fertility	1.0	4	eflomal;gloss
تزين أعناق	H6677	hbo:6677	fertility	1.0	2	eflomal
تسرق تشهد	G2813	grc:2813	fertility	1.0	4	eflomal
تشهد بالزور	G5576	grc:5576	fertility	1.0	6	eflomal;gloss
تصرفت بحماقة	H5528	hbo:5528	fertility	1.0	2	eflomal
تطريز ماهر	H7551	hbo:7551	fertility	1.0	3	eflomal
تعبت فيه	H5998	hbo:5998	fertility	1.0	4	eflomal;gloss
تعمقوا ٱلسكن	H6009	hbo:6009	fertility	1.0	2	eflomal
تغلث فلاسر	H8407	hbo:8407	fertility	1.0	12	eflomal;gloss
تغلث فلناسر	H8407	hbo:8407a	fertility	1.0	2	eflomal
تفعل عبد	G4889	grc:4889	fertility	1.0	2	eflomal
تفكر بأمور	G5426	grc:5426	fertility	1.0	2	eflomal
تقدمات الدقيق	H4503	hbo:4503	fertility	1.0	4	eflomal;gloss
تقدمة الدقيق	H4503	hbo:4503	fertility	1.0	8	eflomal
تقدمة حنطة	H4503	hbo:4503	fertility	1.0	2	eflomal
تقدمة طوعية	H5071	hbo:5071	fertility	1.0	2	eflomal
تقدمتها الدقيق	H4503	hbo:4503	fertility	1.0	4	eflomal
تقدمون تيسا	H8163	hbo:8163a	fertility	1.0	3	eflomal
تقطع وتلقى	G1581	grc:1581	fertility	1.0	2	eflomal
تقوموا عمل	H4399	hbo:4399	fertility	1.0	2	eflomal
تكشف عورتها	H1540	hbo:1540	fertility	1.0	4	eflomal
تلغث فلناسر	H8407	hbo:8407a	fertility	1.0	4	eflomal;gloss
تماثيل عشتاروث	H0842	hbo:0842	fertility	1.0	4	eflomal
تماثيل مسبوكة	H4541	hbo:4541	fertility	1.0	2	eflomal
تمام المعرفة	G1922	grc:1922	fertility	1.0	2	eflomal
تمثالا منحوتا	H6459	hbo:6459	fertility	1.0	6	eflomal
تمنة سارح	H8556	hbo:8556a	fertility	1.0	6	eflomal;gloss
تموت وتنضم	H0622	hbo:0622	fertility	1.0	2	eflomal
تنشب حرب	H4421	hbo:4421	fertility	1.0	2	eflomal
تنقل معالم	H5472	hbo:5472	fertility	1.0	4	eflomal;gloss
تهتم بما	G5426	grc:5426	fertility	1.0	4	eflomal;gloss
توبال قايين	H8423	hbo:8423	fertility	1.0	8	eflomal;gloss
جابي الضرائب	G5057	grc:5057	fertility	1.0	6	eflomal;gloss
جابي ضرائب	G5057	grc:5057	fertility	1.0	4	eflomal;gloss
جاره يعوض	H7999	hbo:7999	fertility	1.0	2	eflomal
جانبا وأخذ	G0756	grc:756	fertility	1.0	2	eflomal
جباة الضرائب	G5057	grc:5057	fertility	1.0	14	eflomal;gloss
جباة ضرائب	G5057	grc:5057	fertility	1.0	4	eflomal;gloss
جراما ذهب	H2091	hbo:2091	fertility	1.0	12	eflomal
جزيرة كريت	G2914	grc:2914	fertility	1.0	2	eflomal
جلالة القيصر	G4575	grc:4575	fertility	1.0	4	eflomal;gloss
جملتها مدن	H5892	hbo:5892	fertility	1.0	11	eflomal
جمليئيل فدهصور	H1583	hbo:1583	fertility	1.0	4	eflomal
جميلتي وتعالي	H3303	hbo:3303	fertility	1.0	4	eflomal;gloss
جوزان وحاران	H1470	hbo:1470	fertility	1.0	2	eflomal
جيلا جيل	H1755	hbo:1755	fertility	1.0	9	eflomal
حافة الجبل	G2911	grc:2911	fertility	1.0	6	eflomal;gloss
حافة سطح	G4419	grc:4419	fertility	1.0	4	eflomal;gloss
حافظ ٱلسجن	G1200	grc:1200	fertility	1.0	6	eflomal;gloss
حاكم الربع	G5076	grc:5076	fertility	1.0	7	eflomal;gloss
حالة ٱحتمالا	G0414	grc:414	fertility	1.0	3	eflomal
حالتهن ٱلقديمة	H6927	hbo:6927	fertility	1.0	4	eflomal;gloss
حاميات عسكرية	H5333	hbo:5333	fertility	1.0	2	eflomal
حثلون حتى	H2855	hbo:2855	fertility	1.0	4	eflomal;gloss
حجارة كريمة	H0068	hbo:0068	fertility	1.0	2	eflomal
حجارة منحوتة	H1496	hbo:1496	fertility	1.0	4	eflomal;gloss
حجرات الحراس	H8372	hbo:8372	fertility	1.0	2	gloss
حدودهم تمتد	H1366	hbo:1366	fertility	1.0	2	eflomal
حرارة الشمس	H8121	hbo:8121	fertility	1.0	3	eflomal
حراس أبواب	H7778	hbo:7778	fertility	1.0	2	eflomal
حصون تامار	H2688	hbo:2688	fertility	1.0	8	eflomal;gloss
حفرت آبارا	H6979	hbo:6979	fertility	1.0	4	eflomal;gloss
حقويك كرجل	H2504	hbo:2504	fertility	1.0	4	eflomal;gloss
حمار الوحش	H6501	hbo:6501	fertility	1.0	2	eflomal
حملان الفصح	H6453	hbo:6453	fertility	1.0	4	eflomal
خدام الهيكل	H5411	hbo:5411	fertility	1.0	6	eflomal
خذوا حذركم	G4337,G0991	grc:4337,grc:991	phrasal	1.0	7	eflomal;gloss
خمسة آلاف	G4000	grc:4000	fertility	1.0	16	eflomal;gloss
خمسة أمتار	H0520	hbo:0520	fertility	1.0	2	eflomal
خيانة خيانة	H7195	hbo:7195	fertility	1.0	6	eflomal;gloss
خيرا لذلك	G2570	grc:2570	fertility	1.0	2	eflomal
خيمة العبادة	G4633	grc:4633	fertility	1.0	3	eflomal
دفتان تنطويان	H1550	hbo:1550	fertility	1.0	4	eflomal;gloss
دينونة أقسى	G2917	grc:2917	fertility	1.0	2	eflomal
ذبائح سلامة	H8002	hbo:8002	fertility	1.0	5	eflomal
ذبيحة إثم	H0817	hbo:0817	fertility	1.0	10	eflomal
ذبيحة الإثم	H0817	hbo:0817	fertility	1.0	3	eflomal
ذبيحة الخطيئة	H2403	hbo:2403	fertility	1.0	6	eflomal
ذبيحة خطيئة	H2403	hbo:2403	fertility	1.0	30	eflomal
ذبيحة خطية	H2403	hbo:2403	fertility	1.0	9	eflomal
ذبيحة ٱلخطية	H2403	hbo:2403	fertility	1.0	3	eflomal
ذراع خمس متر	H0520	hbo:0520	fertility	1.0	2	eflomal
ذراع نصف	H0520	hbo:0520	fertility	1.0	2	eflomal
ذراعا أمتار	H0520	hbo:0520	fertility	1.0	2	eflomal
ذراعا خمسة	H0520	hbo:0520	fertility	1.0	3	eflomal
ذراعا خمسة مترا	H0520	hbo:0520	fertility	1.0	3	eflomal
ذوي الشذوذ الجنسي	H6945	hbo:6945	fertility	1.0	2	gloss
رؤساء الكهنة	G0749	grc:749	fertility	1.0	42	eflomal
رؤساء المجمع	G0752	grc:752	fertility	1.0	2	eflomal
رؤساء كهنة	G0749	grc:749	fertility	1.0	4	eflomal
رئيس الشرطة	H7227	hbo:7227a	fertility	1.0	5	eflomal
رئيس الكهنة	G0749	grc:749	fertility	1.0	30	eflomal
رئيس المجمع	G0752	grc:752	fertility	1.0	5	eflomal
رئيس كهنة	G0749	grc:749	fertility	1.0	37	eflomal;gloss
رئيس ملائكة	G0743	grc:743	fertility	1.0	2	gloss
رئيس ٱلكهنة	G0749	grc:749	fertility	1.0	26	eflomal
رافعين الشكر	G2168	grc:2168	fertility	1.0	3	eflomal
راموت جلعاد	H7433	hbo:7433	fertility	1.0	30	eflomal
رجالا يافا	G2445	grc:2445	fertility	1.0	2	eflomal
رجل مصاب بالبرص	G3015	grc:3015	fertility	1.0	2	eflomal
رجلان مقرونة	H7947	hbo:7947	fertility	1.0	4	eflomal;gloss
رحمته تدوم	H2617	hbo:2617	fertility	1.0	35	eflomal
رمون فارص	H7428	hbo:7428	fertility	1.0	8	eflomal;gloss
زبرجد وجزع	H8658	hbo:8658	fertility	1.0	4	eflomal;gloss
زهرة السوسن	H7799	hbo:7799	fertility	1.0	2	eflomal
سائله المنوي	H7902	hbo:7902	fertility	1.0	4	eflomal;gloss
سبات عميق	H8639	hbo:8639	fertility	1.0	2	eflomal
سبقنا فقلنا	G4302	grc:4302	fertility	1.0	4	eflomal;gloss
سجلات أنساب	H3187	hbo:3187	fertility	1.0	4	eflomal;gloss
سجلات الأنساب	H3187	hbo:3187	fertility	1.0	2	eflomal
سكائب الخمر	H5262	hbo:5262	fertility	1.0	2	eflomal
سكائب خمرها	H5262	hbo:5262	fertility	1.0	2	eflomal
سكان ٱلقلعة	H1037	hbo:1037	fertility	1.0	4	eflomal;gloss
سكنى مكانا	H2073	hbo:2073	fertility	1.0	4	eflomal;gloss
سلام سلام	H7965	hbo:7965	fertility	1.0	6	eflomal
شاقل الفضة	H3701	hbo:3701	fertility	1.0	2	eflomal
شاقل نحو	H8255	hbo:8255	fertility	1.0	4	eflomal
شاقلا الفضة	H3701	hbo:3701	fertility	1.0	2	eflomal
شاقلا نحو	H8255	hbo:8255	fertility	1.0	2	eflomal
شاقلا نحو مئة	H8255	hbo:8255	fertility	1.0	3	eflomal
شاقلا نحو مئة جرام	H8255	hbo:8255	fertility	1.0	2	eflomal
شاقلا ومنضحة	H4219	hbo:4219	fertility	1.0	24	eflomal;gloss
شاول شاول	G4549	grc:4549	fertility	1.0	7	eflomal
شجرة التين	G4808	grc:4808	fertility	1.0	4	eflomal
شجرة تين	G4808	grc:4808	fertility	1.0	3	eflomal
شجرة ٱلتين	G4808	grc:4808	fertility	1.0	4	eflomal
شدرخ وميشخ	H4336	hbo:4336	fertility	1.0	6	eflomal
شققا شعر	H3407	hbo:3407	fertility	1.0	2	eflomal
شهادة حسنة	G3140	grc:3140	fertility	1.0	3	eflomal
شهادة زور	G5577	grc:5577	fertility	1.0	4	eflomal;gloss
شهود زور	G5575	grc:5575	fertility	1.0	4	eflomal
شواطئ البحر	H3220	hbo:3220	fertility	1.0	3	eflomal
شواقل مئة جراما	H8255	hbo:8255	fertility	1.0	2	eflomal
شوشن العاصمة	H7800	hbo:7800	fertility	1.0	5	eflomal
صالحا للتعليم	G1317	grc:1317	fertility	1.0	4	eflomal;gloss
صانعين ولائم	G4910	grc:4910	fertility	1.0	2	eflomal
صلاتهم وتضرعهم	H8605	hbo:8605	fertility	1.0	6	eflomal;gloss
صناعة حائك	H4639	hbo:4639	fertility	1.0	2	eflomal
صنعة ٱلخراطة	H4749	hbo:4749	fertility	1.0	4	eflomal;gloss
صهوات الجياد	H5483	hbo:5483	fertility	1.0	2	eflomal
صوفا وكتانا	H6593	hbo:6593	fertility	1.0	2	gloss
ضئيلا متغربين	H1481	hbo:1481	fertility	1.0	2	eflomal
ضاربة الحمرة	H0125	hbo:0125	fertility	1.0	3	eflomal
ضاربة ٱلحمرة	H0125	hbo:0125	fertility	1.0	3	eflomal
طبقا فضيا	H7086	hbo:7086	fertility	1.0	26	eflomal;gloss
طلبت وصاياك	H1875	hbo:1875	fertility	1.0	2	eflomal
طوله ذراعان	H0520	hbo:0520	fertility	1.0	2	eflomal
طوله وعرضه	H0753	hbo:0753	fertility	1.0	2	eflomal
طولها وعرضها	H0753	hbo:0753	fertility	1.0	2	eflomal
ظلال الموت	H6757	hbo:6757	fertility	1.0	3	eflomal
عابد أصنام	G1496	grc:1496	fertility	1.0	4	eflomal;gloss
عبادة ٱلأوثان	G1495	grc:1495	fertility	1.0	6	eflomal;gloss
عبدة أوثان	G1496	grc:1496	fertility	1.0	4	eflomal;gloss
عبروا الضفة المقابلة	G1276	grc:1276	fertility	1.0	2	eflomal
عبيدا يخدمون	G1398	grc:1398	fertility	1.0	3	eflomal
عزيا عزريا	H5818	hbo:5818	fertility	1.0	2	eflomal
عشرات الألوف	G3461	grc:3461	fertility	1.0	4	eflomal;gloss
عشرة آلاف	G3463	grc:3463	fertility	1.0	4	eflomal;gloss
عشرة أوتار	H6218	hbo:6218	fertility	1.0	2	eflomal
عشرة سنة	G2094	grc:2094	fertility	1.0	2	eflomal
عصيون جابر	H6100	hbo:6100	fertility	1.0	16	eflomal;gloss
عقوبة الموت	G2288	grc:2288	fertility	1.0	2	eflomal
علماء الشريعة	G3544	grc:3544	fertility	1.0	6	eflomal
علمون دبلاتايم	H5963	hbo:5963	fertility	1.0	8	eflomal;gloss
عمرها سنة	G2094	grc:2094	fertility	1.0	2	eflomal
عنان السماء	H8064	hbo:8064	fertility	1.0	5	eflomal
عنقود زبيب	H6778	hbo:6778	fertility	1.0	2	eflomal
عنيد متمرد	H5637	hbo:5637	fertility	1.0	4	eflomal;gloss
عوبيد أدوم	H5654	hbo:5654	fertility	1.0	21	eflomal
عوملت بالرحمة	G1653	grc:1653	fertility	1.0	2	eflomal
عيشوا بسلام	G1514	grc:1514	fertility	1.0	4	eflomal;gloss
غرفة بالطبقة العليا	G5253	grc:5253	fertility	1.0	2	eflomal
غروب الشمس	H8121	hbo:8121	fertility	1.0	2	eflomal
غروب الشمس وحلول	H6153	hbo:6153	fertility	1.0	2	eflomal
غطاء العار	G2617	grc:2617	fertility	1.0	2	eflomal
فأخذته الشفقة	G4697	grc:4697	fertility	1.0	4	eflomal;gloss
فأنقذهم مصائبهم	H4691	hbo:4691	fertility	1.0	4	eflomal
فانصب غضب	H7110	hbo:7110	fertility	1.0	3	eflomal
فبكل سرور	G2236	grc:2236	fertility	1.0	4	eflomal;gloss
فدان أرام	H6307	hbo:6307	fertility	1.0	9	eflomal
فرمم قسما	H4060	hbo:4060	fertility	1.0	2	eflomal
فسكانها قصار	H7116	hbo:7116	fertility	1.0	4	eflomal;gloss
فشقت ثيابها	H7167	hbo:7167	fertility	1.0	2	eflomal
فضتك وذهبك	H3701	hbo:3701	fertility	1.0	2	eflomal
فقسمه ملزم	G3784	grc:3784	fertility	1.0	2	eflomal
فلشتيم وكفتوريم	H3732	hbo:3732	fertility	1.0	4	eflomal;gloss
فليرفعوا الشكر	H3034	hbo:3034	fertility	1.0	4	eflomal
فليكن عقابا له	G5053	grc:5053	fertility	1.0	2	eflomal
فليكن ملعونا	G0331	grc:331	fertility	1.0	4	eflomal;gloss
فوخرة ٱلظباء	H6380	hbo:6380	fertility	1.0	2	gloss
فيثون ومالك	H4429	hbo:4429	fertility	1.0	2	eflomal
فيقطعه ويجعل	G1371	grc:1371	fertility	1.0	4	eflomal;gloss
فيمزقه ويجعل	G1371	grc:1371	fertility	1.0	4	eflomal;gloss
فٱصنعوا أثمارا	G2590	grc:2590	fertility	1.0	2	eflomal
قائد الجيش	H7262	hbo:7262	fertility	1.0	5	eflomal;gloss
قائد مئة	G1543	grc:1543	fertility	1.0	16	eflomal;gloss
قاتل نفس	G0443	grc:443	fertility	1.0	4	eflomal;gloss
قادش برنيع	H6947	hbo:6947	fertility	1.0	40	eflomal;gloss
قارورة عطر	G3464	grc:3464	fertility	1.0	2	eflomal
قاطفو العنب	H1219	hbo:1219	fertility	1.0	4	eflomal;gloss
قالها سابقا	G4302	grc:4302	fertility	1.0	4	eflomal;gloss
قبروت هتأوة	H6914	hbo:6914	fertility	1.0	7	eflomal
قرية أربع	H7153	hbo:7153	fertility	1.0	21	eflomal;gloss
قرية سفر	H7158	hbo:7158a	fertility	1.0	8	eflomal;gloss
قرية فاجي	G0967	grc:967	fertility	1.0	2	eflomal
قرية يعاريم	H7157	hbo:7157	fertility	1.0	50	eflomal;gloss
قطعت رأسه	G0607	grc:607	fertility	1.0	4	eflomal
قليلا قليلا	H4592	hbo:4592	fertility	1.0	2	eflomal
قليلي الإيمان	G3640	grc:3640	fertility	1.0	3	eflomal
قليلي الخبرة	G2399	grc:2399	fertility	1.0	4	eflomal;gloss
قليلي ٱلإيمان	G3640	grc:3640	fertility	1.0	4	eflomal;gloss
قماش أزرق	H8504	hbo:8504	fertility	1.0	2	eflomal
قواد المئات	G1543	grc:1543	fertility	1.0	2	eflomal
قواد ٱلمئات	G1543	grc:1543	fertility	1.0	4	eflomal;gloss
كاسات وهكذا	H1375	hbo:1375	fertility	1.0	2	eflomal
كامدة ٱللون	H3544	hbo:3544	fertility	1.0	8	eflomal;gloss
كامل السن	G2244	grc:2244	fertility	1.0	4	eflomal;gloss
كرسي ٱلولاية	G0968	grc:968	fertility	1.0	5	eflomal
كعجلة ثلاثية	H5697	hbo:5697a	fertility	1.0	4	eflomal;gloss
كفرناحوم ارتفعت	G2584	grc:2584	fertility	1.0	2	eflomal
كفلقتي رمانة	H7541	hbo:7541	fertility	1.0	2	eflomal
كل واحد منكم	G1538	grc:1538	fertility	1.0	2	eflomal
كنعنة لنفسه	H3668	hbo:3668	fertility	1.0	2	eflomal
كنول النساجين	H4500	hbo:4500	fertility	1.0	2	eflomal
كوشان رشعتايم	H3573	hbo:3573	fertility	1.0	10	eflomal;gloss
لأنكم تفهمون	G1492	grc:1492	fertility	1.0	2	eflomal
لأهل ٱلبرية	H6728	hbo:6728a	fertility	1.0	2	eflomal
لإمدادك بالمركبات	H7393	hbo:7393	fertility	1.0	2	eflomal
لا شيئا	G3762,G3367	grc:3762,grc:3367	phrasal	1.0	12	eflomal
لابسا ناعمة	G0294	grc:294	fertility	1.0	2	eflomal
لابسي الثياب	G3120	grc:3120	fertility	1.0	4	eflomal;gloss
لبنات آوى	H8565	hbo:8565	fertility	1.0	6	eflomal
لبنة انسحب	H3841	hbo:3841	fertility	1.0	2	eflomal
لترصيع الرداء	H0646	hbo:0646	fertility	1.0	2	eflomal
لتكثر ٱلنعمة	G5485	grc:5485	fertility	1.0	2	eflomal
لتكن النعمة	G5485	grc:5485	fertility	1.0	14	eflomal
لتكن نعمة	G5485	grc:5485	fertility	1.0	3	eflomal
لتنظروا أقصبة	G2300	grc:2300	fertility	1.0	4	eflomal;gloss
لحاجبها إكليلا	H2213	hbo:2213	fertility	1.0	2	eflomal
لذبيحة الخطيئة	H2403	hbo:2403	fertility	1.0	2	eflomal
لذبيحة محرقة	H5930	hbo:5930	fertility	1.0	2	eflomal
لرؤساء الكهنة	G0749	grc:749	fertility	1.0	2	eflomal
لعوبيد أدوم	H5654	hbo:5654	fertility	1.0	2	eflomal
لقائد المئة	G1543	grc:1543	fertility	1.0	6	eflomal;gloss
لقائد ٱلمئة	G1543	grc:1543	fertility	1.0	6	eflomal;gloss
لقيصر لقيصر	G2541	grc:2541	fertility	1.0	2	eflomal
للاستعمال الوضيع	G0819	grc:819	fertility	1.0	4	eflomal;gloss
للثعالب أوجار	G0258	grc:258	fertility	1.0	2	eflomal
للجوعان وكسا	H5903	hbo:5903	fertility	1.0	4	eflomal;gloss
للسمع فليسمع	G0191	grc:191	fertility	1.0	11	eflomal
للعرش درجات	H4609	hbo:4609	fertility	1.0	2	eflomal
للعهد الجديد	G1242	grc:1242	fertility	1.0	4	eflomal;gloss
للقيصر للقيصر	G2541	grc:2541	fertility	1.0	2	eflomal
ليتني نعمة	H2580	hbo:2580	fertility	1.0	2	eflomal
ليثيروا سخطي	H3707	hbo:3707	fertility	1.0	7	eflomal;gloss
ليعقد حزقيا	H6148	hbo:6148	fertility	1.0	4	eflomal;gloss
ليفهم ٱلقارئ	G3539	grc:3539	fertility	1.0	2	gloss
مؤخر المسكن	H4908	hbo:4908	fertility	1.0	2	eflomal
مؤمني تسالونيكي	G2331	grc:2331	fertility	1.0	2	eflomal
مائدته ومجلس	H7979	hbo:7979	fertility	1.0	2	eflomal
متقابلتان بإزاء	H7947	hbo:7947	fertility	1.0	2	eflomal
محفل تتوقف	H4744	hbo:4744	fertility	1.0	2	eflomal
محلة دان	H4265	hbo:4265	fertility	1.0	4	eflomal;gloss
مختلطا بخزف	H6151	hbo:6151	fertility	1.0	4	eflomal;gloss
مدة أربعين سنة	G5063	grc:5063	fertility	1.0	2	gloss
مدينة حلح	H2477	hbo:2477	fertility	1.0	4	eflomal;gloss
مدينتي سدوم	G4670	grc:4670	fertility	1.0	2	eflomal
مذابحهم وتكسرون	H5422	hbo:5422	fertility	1.0	5	eflomal;gloss
مرهبة كجيش	H0366	hbo:0366	fertility	1.0	4	eflomal;gloss
مرور جمل	G2123	grc:2123	fertility	1.0	2	gloss
مستهزئون سالكين	G1703	grc:1703	fertility	1.0	4	eflomal;gloss
مسرفوت مايم	H4956	hbo:4956	fertility	1.0	4	eflomal;gloss
مشيرا ميتة	G4591	grc:4591	fertility	1.0	3	eflomal
مصاريعه وأقفاله	H1817	hbo:1817	fertility	1.0	2	eflomal
مصنوع بيد	G0886	grc:886	fertility	1.0	4	eflomal;gloss
مصير ضحايا	H2491	hbo:2491	fertility	1.0	2	eflomal
مطرد ماء	H4308	hbo:4308	fertility	1.0	2	eflomal
معابد المرتفعات	H1116	hbo:1116	fertility	1.0	3	eflomal
معلقين إياه	G2910	grc:2910	fertility	1.0	4	eflomal;gloss
معينهم ومجنهم	H4043	hbo:4043	fertility	1.0	2	eflomal
مغزى المثل	G3850	grc:3850	fertility	1.0	4	eflomal
مقاطعة مقدونية	G3109	grc:3109	fertility	1.0	10	eflomal
مقاطعتي مقدونية	G3109	grc:3109	fertility	1.0	2	eflomal
مقاييس حجراته	H8372	hbo:8372	fertility	1.0	3	eflomal
مقصوصي ٱلشعر	H7112	hbo:7112	fertility	1.0	4	eflomal;gloss
مكان خال	G5117	grc:5117	fertility	1.0	2	eflomal
مكان مقفر	G5117	grc:5117	fertility	1.0	3	eflomal
مكتب الجباية	G5058	grc:5058	fertility	1.0	2	eflomal
ملائكة الكروبيم	H3742	hbo:3742	fertility	1.0	2	eflomal
ملطخة بالدم	H1818	hbo:1818	fertility	1.0	3	eflomal
ملكي صادق	G3198	grc:3198	fertility	1.0	16	eflomal;gloss
مناطق الجليل	G1056	grc:1056	fertility	1.0	2	eflomal
منتصف الليل	G3317	grc:3317	fertility	1.0	8	eflomal;gloss
منسى يوسف	H4519	hbo:4519	fertility	1.0	2	eflomal
منصة القضاء	G0968	grc:968	fertility	1.0	4	eflomal;gloss
مواطن روماني	G4514	grc:4514	fertility	1.0	2	eflomal
موتا تموت	H4191	hbo:4191	fertility	1.0	10	eflomal
موسم حصاد	H7105	hbo:7105	fertility	1.0	5	eflomal
موضوع تأملي	H7881	hbo:7881	fertility	1.0	4	eflomal;gloss
ميخا وضربه	H5221	hbo:5221	fertility	1.0	2	eflomal
ناردين خالص	G3487	grc:3487	fertility	1.0	4	eflomal;gloss
نبوءة بشأن	H4853	hbo:4853a	fertility	1.0	9	eflomal
نبيا سيقيم	G4396	grc:4396	fertility	1.0	2	eflomal
نسل يحمل اسمك	G4690	grc:4690	fertility	1.0	2	eflomal
نصوص التعليمات	H8451	hbo:8451	fertility	1.0	2	eflomal
نصوص التوراة	H8451	hbo:8451	fertility	1.0	2	eflomal
نطلب مشورة	H1875	hbo:1875	fertility	1.0	2	eflomal
نلبس فوقها	G1902	grc:1902	fertility	1.0	4	eflomal;gloss
وأماكن الصدارة	G4411	grc:4411	fertility	1.0	2	eflomal
وأهلك حامل	H8551	hbo:8551	fertility	1.0	4	eflomal;gloss
وإيصر وديشان	H0687	hbo:0687	fertility	1.0	3	eflomal
واحدة وواحدة	G1520	grc:1520	fertility	1.0	2	eflomal
وادي الملح	H1516	hbo:1516c	fertility	1.0	4	eflomal
وادي هنوم	H1516	hbo:1516a	fertility	1.0	22	eflomal
وادي يفتحئيل	H1516	hbo:1516e	fertility	1.0	4	eflomal
وادي ٱلملح	H1516	hbo:1516c	fertility	1.0	4	eflomal
والخادم الأمين	G1249	grc:1249	fertility	1.0	2	eflomal
والسمكتين ورفع	G2486	grc:2486	fertility	1.0	5	eflomal;gloss
والمتصلون بالشياطين	G5333	grc:5333	fertility	1.0	4	eflomal;gloss
