# multi-word expressions (M1): target phrase -> original lexeme(s); lang=eng; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
time appointed	H4150	hbo:4150	fertility	1.0	3	eflomal
timnath serah	H8556	hbo:8556a	fertility	1.0	4	eflomal;gloss
together pasturelands	H4054	hbo:4054	fertility	1.0	3	eflomal
tokens virginity	H1331	hbo:1331	fertility	1.0	2	eflomal
told parable	G3850	grc:3850	fertility	1.0	2	eflomal
took away	G0142	grc:142	fertility	1.0	6	eflomal
took captive	H7617	hbo:7617	fertility	1.0	3	eflomal
took counsel	G1011	grc:1011	fertility	1.0	3	eflomal
took off	G0851	grc:851	fertility	1.0	6	eflomal;gloss
took up	G0142	grc:142	fertility	1.0	16	eflomal;gloss
torn pieces	H2963	hbo:2963	fertility	1.0	3	eflomal
torn torn	H2963	hbo:2963	fertility	1.0	2	eflomal
torrent crashed	G4366	grc:4366	fertility	1.0	4	eflomal;gloss
tossed about	H5590	hbo:5590	fertility	1.0	4	eflomal;gloss
towards rising	H4217	hbo:4217	fertility	1.0	2	eflomal
tower juts	H4026	hbo:4026	fertility	1.0	3	eflomal
trampleth down	H7429	hbo:7429	fertility	1.0	2	eflomal
transmit holiness	H6942	hbo:6942	fertility	1.0	2	eflomal
traveled through	G1330	grc:1330	fertility	1.0	4	eflomal
treacherous dealers	H0898	hbo:0898	fertility	1.0	3	eflomal
treading down	H4001	hbo:4001	fertility	1.0	6	eflomal;gloss
treading place	H4823	hbo:4823	fertility	1.0	4	eflomal
treason treason	H7195	hbo:7195	fertility	1.0	2	eflomal
treasure house	H1596	hbo:1596	fertility	1.0	2	eflomal
treasure up	G2343	grc:2343	fertility	1.0	3	eflomal
treasured possession	H5459	hbo:5459	fertility	1.0	8	eflomal;gloss
treasuring up	G2343	grc:2343	fertility	1.0	4	eflomal;gloss
treated shamefully	G0818	grc:818	fertility	1.0	2	eflomal
tribe tribe	H7626	hbo:7626	fertility	1.0	3	eflomal
tried destroy	G4199	grc:4199	fertility	1.0	2	eflomal
triumphing triumphed	H1342	hbo:1342	fertility	1.0	2	eflomal
trodden down	H0947	hbo:0947	fertility	1.0	10	eflomal;gloss
trouble upon	H5916	hbo:5916	fertility	1.0	5	eflomal;gloss
troubles afflictions	H6869	hbo:6869	fertility	1.0	3	eflomal
tubal cain	H8423	hbo:8423	fertility	1.0	6	eflomal;gloss
turn again	H7725	hbo:7725	fertility	1.0	2	eflomal
turn aside turn aside	H5493	hbo:5493	fertility	1.0	2	eflomal
turn away	G0654	grc:654	fertility	1.0	3	eflomal
turn round	H5437	hbo:5437	fertility	1.0	24	eflomal
turned around	H5437	hbo:5437	fertility	1.0	2	eflomal
turned aside	H5493,H5186	hbo:5493,hbo:5186	phrasal	1.0	208	eflomal;gloss
turned round	H5437	hbo:5437	fertility	1.0	10	eflomal
turnest back	H7725	hbo:7725	fertility	1.0	7	eflomal
turneth round	H5437	hbo:5437	fertility	1.0	16	eflomal
turtle dove	H8449	hbo:8449	fertility	1.0	3	eflomal
twisted together	G4120	grc:4120	fertility	1.0	6	eflomal;gloss
two hundred worth	G1250	grc:1250	fertility	1.0	2	eflomal
two leaved doors	H1817	hbo:1817	fertility	1.0	6	eflomal
unclean person	H2931	hbo:2931	fertility	1.0	2	eflomal
under bondage	G2615	grc:2615	fertility	1.0	4	eflomal;gloss
under curse	G0331	grc:331	fertility	1.0	3	eflomal
under standard	H1714	hbo:1714	fertility	1.0	3	eflomal
under standards	H1714	hbo:1714	fertility	1.0	2	eflomal
unjust gain	H1215	hbo:1215	fertility	1.0	4	eflomal
unknown tongue	G1100	grc:1100	fertility	1.0	6	eflomal
unleavened things	H4682	hbo:4682	fertility	1.0	35	eflomal
unmarried sister	H0269	hbo:0269	fertility	1.0	2	eflomal
unplowed ground	H5215	hbo:5215	fertility	1.0	4	eflomal;gloss
unripe fruit	H1155	hbo:1155	fertility	1.0	10	eflomal;gloss
upper chamber	G5253	grc:5253	fertility	1.0	6	eflomal;gloss
upper chambers	H5944	hbo:5944	fertility	1.0	4	eflomal
upper lip	H8222	hbo:8222	fertility	1.0	3	eflomal
upper robe	H4631,H4598	hbo:4631,hbo:4598	phrasal	1.0	22	eflomal;gloss
upper room	G0508,G5253	grc:508,grc:5253	phrasal	1.0	8	eflomal;gloss
upper room above	H5944	hbo:5944	fertility	1.0	2	eflomal
upper rooms	H5944	hbo:5944	fertility	1.0	3	eflomal
useless idols	H3276	hbo:3276	fertility	1.0	4	eflomal;gloss
usury excess	H8636	hbo:8636	fertility	1.0	2	eflomal
uzal diklah	H0187	hbo:0187	fertility	1.0	4	eflomal;gloss
valley ben hinnom	H1516	hbo:1516a	fertility	1.0	7	eflomal
valley hinnom	H1516	hbo:1516a	fertility	1.0	7	eflomal
valley salt	H1516	hbo:1516c	fertility	1.0	2	eflomal
valuable than	G1308	grc:1308	fertility	1.0	3	eflomal
vanity vanities	H1892	hbo:1892	fertility	1.0	3	eflomal
very aged	H3453	hbo:3453	fertility	1.0	2	eflomal
very green	H3422	hbo:3422	fertility	1.0	4	eflomal;gloss
very heavy	G0085	grc:85	fertility	1.0	4	eflomal;gloss
very little	G1646	grc:1646	fertility	1.0	6	eflomal;gloss
very red	H0125	hbo:0125	fertility	1.0	2	eflomal
very small	G1646	grc:1646	fertility	1.0	2	eflomal
very sorrowful	G4036	grc:4036	fertility	1.0	2	eflomal
very white	H3836	hbo:3836	fertility	1.0	2	eflomal
village village	G2968	grc:2968	fertility	1.0	2	eflomal
vine dressers	H3755	hbo:3755	fertility	1.0	9	eflomal;gloss
waging war	H3898	hbo:3898	fertility	1.0	2	eflomal
wake up	H5782	hbo:5782	fertility	1.0	2	eflomal
waked up	H5782	hbo:5782	fertility	1.0	2	eflomal
waketh up	H5782	hbo:5782	fertility	1.0	3	eflomal
wall finish	H3635	hbo:3635	fertility	1.0	2	eflomal
warming himself	G2328	grc:2328	fertility	1.0	10	eflomal;gloss
watch secretly	H6845	hbo:6845	fertility	1.0	6	eflomal;gloss
watch tower	H4707	hbo:4707	fertility	1.0	4	eflomal;gloss
water flow	H4325	hbo:4325	fertility	1.0	2	eflomal
water jugs	G5201	grc:5201	fertility	1.0	2	gloss
water water	H4325	hbo:4325	fertility	1.0	2	eflomal
watered country	H4945	hbo:4945	fertility	1.0	4	eflomal;gloss
waters flowed	H4325	hbo:4325	fertility	1.0	2	eflomal
watery depths	H8415	hbo:8415	fertility	1.0	2	eflomal
wave offering	H8573	hbo:8573	fertility	1.0	63	eflomal;gloss
weaned child	H1580	hbo:1580	fertility	1.0	2	eflomal
weave knit	H8359	hbo:8359	fertility	1.0	3	eflomal
weaver s	H4500	hbo:4500	fertility	1.0	3	gloss
weaving machine	H0708	hbo:0708	fertility	1.0	4	eflomal;gloss
wedding banquet	G1062	grc:1062	fertility	1.0	6	eflomal
well accepted	G2144	grc:2144	fertility	1.0	4	eflomal;gloss
well along	G4260	grc:4260	fertility	1.0	6	eflomal;gloss
well pleasing	G2101	grc:2101	fertility	1.0	11	eflomal;gloss
well testified	G3140	grc:3140	fertility	1.0	3	eflomal
went abroad	G0589	grc:589	fertility	1.0	10	eflomal;gloss
went away	G0565	grc:565	fertility	1.0	90	eflomal;gloss
went down	G2597,G2718	grc:2597,grc:2718	phrasal	1.0	30	eflomal;gloss
went forth	G1831	grc:1831	fertility	1.0	115	eflomal;gloss
went into	H0935	hbo:0935	fertility	1.0	2	eflomal
went journey	G0589	grc:589	fertility	1.0	2	eflomal
went on	G4198	grc:4198	fertility	1.0	7	eflomal
went through	G1330	grc:1330	fertility	1.0	3	eflomal
went up	G0305	grc:305	fertility	1.0	60	eflomal;gloss
were filled	G4130	grc:4130	fertility	1.0	2	eflomal
west side	H3220	hbo:3220	fertility	1.0	16	eflomal
whatever good	H2896	hbo:2896	fertility	1.0	3	eflomal
wheels rose	H0212	hbo:0212	fertility	1.0	2	eflomal
when finished	H3615	hbo:3615	fertility	1.0	2	eflomal
when heard	H8085	hbo:8085	fertility	1.0	4	eflomal
when saw	H7200	hbo:7200	fertility	1.0	9	eflomal
wherever live	H4186	hbo:4186	fertility	1.0	3	eflomal
whether native	H0249	hbo:0249	fertility	1.0	2	eflomal
while governor	G2230	grc:2230	fertility	1.0	2	eflomal
white very	H3836	hbo:3836	fertility	1.0	2	eflomal
whole armour	G3833	grc:3833	fertility	1.0	6	eflomal;gloss
whole batch	G5445	grc:5445	fertility	1.0	3	eflomal
whose honour	H3366	hbo:3366	fertility	1.0	5	eflomal
whose perverse	H6141	hbo:6141	fertility	1.0	2	eflomal
whose sandals	G5266	grc:5266	fertility	1.0	2	eflomal
whose shut	H8365	hbo:8365	fertility	1.0	2	eflomal
whose upright	H3477	hbo:3477	fertility	1.0	2	eflomal
whose willing	H5081	hbo:5081	fertility	1.0	2	eflomal
wick trimmers	H4212	hbo:4212	fertility	1.0	8	eflomal;gloss
wild beast	H2416,H7704	hbo:2416c,hbo:7704	phrasal	1.0	6	eflomal
wild donkey	H6501	hbo:6501	fertility	1.0	10	eflomal;gloss
wild olive	G0065	grc:65	fertility	1.0	2	gloss
wild ox	H7214,H8377	hbo:7214,hbo:8377	phrasal	1.0	14	eflomal;gloss
will leave unpunished	H5352	hbo:5352	fertility	1.0	2	eflomal
will offerings	H5071	hbo:5071	fertility	1.0	2	gloss
will thoroughly	G1245	grc:1245	fertility	1.0	2	gloss
willing mind	G4288	grc:4288	fertility	1.0	4	eflomal;gloss
willing offering	H5071	hbo:5071	fertility	1.0	13	eflomal;gloss
willing offerings	H5071	hbo:5071	fertility	1.0	6	eflomal;gloss
willingly offering	H5068	hbo:5068	fertility	1.0	2	eflomal
wind down	G0417	grc:417	fertility	1.0	2	eflomal
wind lulled	G0417	grc:417	fertility	1.0	2	eflomal
wine drinker	G3630	grc:3630	fertility	1.0	4	eflomal;gloss
wine presses	H3342	hbo:3342	fertility	1.0	3	eflomal
wine vat	H3342	hbo:3342	fertility	1.0	10	eflomal;gloss
wisdom justified	G4678	grc:4678	fertility	1.0	2	eflomal
wise men	H2445	hbo:2445	fertility	1.0	9	eflomal
wish repelled humiliated	H2363	hbo:2363	fertility	1.0	2	eflomal
with a	H4904	hbo:4904	fertility	1.0	12	eflomal;gloss
with chains	G0254	grc:254	fertility	1.0	6	eflomal
withers fall	H5034	hbo:5034	fertility	1.0	2	eflomal
within city	H8432	hbo:8432	fertility	1.0	2	eflomal
within gates	H8179	hbo:8179	fertility	1.0	2	eflomal
without blemish	H8549	hbo:8549	fertility	1.0	18	eflomal;gloss
without honour	G0820	grc:820	fertility	1.0	4	eflomal;gloss
without law	G0459	grc:459	fertility	1.0	8	eflomal;gloss
without natural affection implacable	G0794	grc:794	fertility	1.0	2	eflomal
without understanding	G0801	grc:801	fertility	1.0	4	eflomal;gloss
without water	G0504	grc:504	fertility	1.0	4	eflomal;gloss
witness against	G2649	grc:2649	fertility	1.0	2	eflomal
women grinding	G0229	grc:229	fertility	1.0	2	eflomal
worked hard	G2872	grc:2872	fertility	1.0	2	eflomal
worry about	G3309	grc:3309	fertility	1.0	5	eflomal
worse than	G5501	grc:5501	fertility	1.0	6	eflomal
worshiping baal peor	H1187	hbo:1187	fertility	1.0	2	eflomal
would put	G0656	grc:656	fertility	1.0	2	eflomal
woven waistband	H2805	hbo:2805	fertility	1.0	2	eflomal
wrapped together	H8276	hbo:8276	fertility	1.0	4	eflomal;gloss
writhe agony	H2342	hbo:2342a	fertility	1.0	2	eflomal
written code	G1121	grc:1121	fertility	1.0	5	eflomal;gloss
years age	H8141	hbo:8141	fertility	1.0	29	eflomal
yelled curses	H7043	hbo:7043	fertility	1.0	2	eflomal
yieldeth bad	H0891	hbo:0891	fertility	1.0	4	eflomal;gloss
young lion	H3715	hbo:3715	fertility	1.0	37	eflomal;gloss
young lions	H3715	hbo:3715	fertility	1.0	35	eflomal;gloss
young locust	H3218	hbo:3218	fertility	1.0	2	eflomal
young man	H5958,H5288	hbo:5958,hbo:5288	phrasal	1.0	41	eflomal;gloss
young person	H5291	hbo:5291	fertility	1.0	18	eflomal;gloss
young woman	H5291	hbo:5291	fertility	1.0	43	eflomal;gloss
young women	H5291,H1330	hbo:5291,hbo:1330	phrasal	1.0	28	eflomal;gloss
younger daughter	H6810	hbo:6810	fertility	1.0	3	eflomal
your tender	H7401	hbo:7401	fertility	1.0	2	eflomal
zebah zalmunna	H2078	hbo:2078	fertility	1.0	6	eflomal
zilpah s	H2153	hbo:2153	fertility	1.0	4	eflomal
brought in	H0935	hbo:0935	fertility	0.99	98	eflomal
hath been written	G1125	grc:1125	fertility	0.983	59	eflomal
bring near	H7126	hbo:7126	fertility	0.982	115	eflomal;gloss
endures forever	H5769	hbo:5769	fertility	0.978	45	eflomal
turneth back	H7725	hbo:7725	fertility	0.978	92	eflomal
brought near	H7126	hbo:7126	fertility	0.977	93	eflomal;gloss
mighty men	H1368	hbo:1368	fertility	0.977	42	eflomal
bringeth out	H3318	hbo:3318	fertility	0.971	34	eflomal
goeth in	H0935	hbo:0935	fertility	0.969	32	eflomal
deliver up	G3860	grc:3860	fertility	0.967	29	eflomal
burnt offerings	H5930	hbo:5930	fertility	0.965	215	eflomal;gloss
threshing floor	H1637	hbo:1637	fertility	0.961	85	eflomal;gloss
passing over	H5674	hbo:5674	fertility	0.958	87	eflomal;gloss
cast forth	G1544	grc:1544	fertility	0.956	22	eflomal
goeth forth	H3318	hbo:3318	fertility	0.955	22	eflomal
grain offerings	H4503	hbo:4503	fertility	0.952	21	eflomal
lieth down	H7901	hbo:7901	fertility	0.952	20	eflomal
called near	G4341	grc:4341	fertility	0.95	19	eflomal
good news	G2098,G2097	grc:2098,grc:2097	phrasal	0.948	186	eflomal;gloss
kiriath jearim	H7157	hbo:7157	fertility	0.947	36	eflomal;gloss
going in	H0935	hbo:0935	fertility	0.946	37	eflomal
bowed down	H7812,H7817	hbo:7812a,hbo:7817	phrasal	0.944	26	eflomal
cometh out	H3318	hbo:3318	fertility	0.944	18	eflomal
cometh up	H5927	hbo:5927	fertility	0.944	32	eflomal;gloss
keep silent	H2790	hbo:2790a	fertility	0.944	17	eflomal
next day	H4283	hbo:4283	fertility	0.944	17	eflomal
break down	H5422	hbo:5422	fertility	0.938	27	eflomal;gloss
speak evil	G0987	grc:987	fertility	0.938	15	eflomal
appointed feasts	H4150	hbo:4150	fertility	0.933	15	eflomal
palm trees	H8561,H8558	hbo:8561,hbo:8558	phrasal	0.933	44	eflomal;gloss
what right	H3477	hbo:3477	fertility	0.933	14	eflomal
passed over	H5674	hbo:5674	fertility	0.93	101	eflomal;gloss
inner sanctuary	H1687	hbo:1687	fertility	0.929	13	eflomal
cubits wide	H0520	hbo:0520	fertility	0.923	12	eflomal
father law	H2859,H2524	hbo:2859a,hbo:2524	phrasal	0.923	23	eflomal
tender grass	H1877	hbo:1877	fertility	0.923	12	eflomal
gone down	H3381	hbo:3381	fertility	0.918	86	eflomal;gloss
gone up	H5927	hbo:5927	fertility	0.918	155	eflomal;gloss
handed over	G3860	grc:3860	fertility	0.917	11	eflomal
looked after	H6485	hbo:6485	fertility	0.917	11	eflomal
drink offering	H5262	hbo:5262	fertility	0.913	21	eflomal
abed nego	H5665	hbo:5665	fertility	0.909	10	eflomal
bath sheba	H1339	hbo:1339	fertility	0.909	20	eflomal;gloss
come forth	G1831	grc:1831	fertility	0.909	80	eflomal;gloss
forced labor	H4522	hbo:4522	fertility	0.909	10	eflomal
pour out	H5258,H8210	hbo:5258,hbo:8210	phrasal	0.909	38	eflomal;gloss
perfect ones	H8549	hbo:8549	fertility	0.9	20	eflomal
putteth on	H3847	hbo:3847	fertility	0.9	19	eflomal;gloss
sexually immoral	G4205	grc:4205	fertility	0.9	9	eflomal
turtle doves	H8449	hbo:8449	fertility	0.9	9	eflomal
bringing near	H7126	hbo:7126	fertility	0.895	33	eflomal;gloss
years old	H8141	hbo:8141	fertility	0.893	71	eflomal
fruitful field	H3759	hbo:3759	fertility	0.889	8	eflomal
go forth	G1831,G1607	grc:1831,grc:1607	phrasal	0.889	35	eflomal;gloss
goat hair	H5795	hbo:5795	fertility	0.889	8	eflomal
more than	G4119,G4053	grc:4119,grc:4053	phrasal	0.889	26	eflomal;gloss
turn aside	H5493,H5186	hbo:5493,hbo:5186	phrasal	0.889	268	eflomal;gloss
standing pillar	H4676,H4678	hbo:4676,hbo:4678	phrasal	0.882	33	eflomal;gloss
first born	H1060	hbo:1060	fertility	0.88	204	eflomal;gloss
drawn nigh	H5066	hbo:5066	fertility	0.875	14	eflomal;gloss
most holy place	H6944	hbo:6944	fertility	0.875	8	eflomal
sing praise	H2167	hbo:2167	fertility	0.867	16	eflomal
turned back	H7725,H5472	hbo:7725,hbo:5472	phrasal	0.865	118	eflomal
became king	H4427	hbo:4427	fertility	0.864	44	eflomal
bringeth up	H5927	hbo:5927	fertility	0.857	6	eflomal
declared righteous	G1344	grc:1344	fertility	0.857	24	eflomal
hired hand	H7916	hbo:7916	fertility	0.857	6	eflomal
long time	G5550,G2425	grc:5550,grc:2425	phrasal	0.857	15	eflomal
loud voice	G5456	grc:5456	fertility	0.857	6	eflomal
olive oil	H8081	hbo:8081	fertility	0.857	18	eflomal
rams horns	H7782	hbo:7782	fertility	0.857	7	eflomal
spent night	H3885	hbo:3885a	fertility	0.857	6	eflomal
take away	G0851,G0142	grc:851,grc:142	phrasal	0.857	21	eflomal;gloss
wild ass	H6501	hbo:6501	fertility	0.857	12	eflomal;gloss
worthless idols	H1892	hbo:1892	fertility	0.857	6	eflomal
drawn near	H7126,H7127	hbo:7126,hbo:7127	phrasal	0.85	39	eflomal;gloss
not anyone	G3367,G3762	grc:3367,grc:3762	phrasal	0.846	13	eflomal
turning aside	H5493,H5186	hbo:5493,hbo:5186	phrasal	0.846	26	eflomal;gloss
cut off	H3772,H1820,H3582	hbo:3772,hbo:1820a,hbo:3582	phrasal	0.835	196	eflomal;gloss
came in	H0935	hbo:0935	fertility	0.833	5	eflomal
casting out	G1544	grc:1544	fertility	0.833	9	eflomal;gloss
east side	H6921	hbo:6921	fertility	0.833	5	eflomal
gives life	G2227	grc:2227	fertility	0.833	5	eflomal
hand baskets	G2894	grc:2894	fertility	0.833	5	eflomal
hand over	G3860	grc:3860	fertility	0.833	5	eflomal
made king	H4427	hbo:4427	fertility	0.833	6	eflomal
sing praises	H2167	hbo:2167	fertility	0.833	10	eflomal
someone else	G0243	grc:243	fertility	0.833	5	eflomal
wild animals	H2416	hbo:2416c	fertility	0.833	5	eflomal
young goat	H1423	hbo:1423	fertility	0.833	5	eflomal
large crowd	G4183	grc:4183	fertility	0.818	9	eflomal
coming out	H3318	hbo:3318	fertility	0.809	48	eflomal
lifteth up	H5375,H7311	hbo:5375,hbo:7311	phrasal	0.808	93	eflomal;gloss
bears fruit	G2590	grc:2590	fertility	0.8	5	eflomal
coming together	G4905	grc:4905	fertility	0.8	5	eflomal
committeth adultery	H5003	hbo:5003	fertility	0.8	8	eflomal;gloss
court officials	H5631	hbo:5631	fertility	0.8	5	eflomal
devoted destruction	H2763,H2764	hbo:2763,hbo:2764	phrasal	0.8	10	eflomal
drew near	G1448	grc:1448	fertility	0.8	4	eflomal
firstborn male	H1060	hbo:1060	fertility	0.8	5	eflomal
gave drink	H8248	hbo:8248	fertility	0.8	4	eflomal
go round	H5437,H5362	hbo:5437,hbo:5362a	phrasal	0.8	10	eflomal
hath thy	H1961	hbo:1961	fertility	0.8	5	eflomal
holy spirit	G4151	grc:4151	fertility	0.8	4	eflomal
provoked anger	H3707	hbo:3707	fertility	0.8	4	eflomal
repaired section	H4060	hbo:4060	fertility	0.8	5	eflomal
speak against	G2635	grc:2635	fertility	0.8	4	eflomal
stir up	H5782,H1624	hbo:5782,hbo:1624	phrasal	0.8	17	eflomal;gloss
taketh up	H5375,H5927	hbo:5375,hbo:5927	phrasal	0.8	14	eflomal
treadeth down	H7429	hbo:7429	fertility	0.8	7	eflomal;gloss
turneth aside	H5493,H5186	hbo:5493,hbo:5186	phrasal	0.8	77	eflomal;gloss
unleavened food	G0106	grc:106	fertility	0.8	8	eflomal
wild asses	H6501	hbo:6501	fertility	0.8	8	eflomal;gloss
wild donkeys	H6501	hbo:6501	fertility	0.8	8	eflomal;gloss
turn back	G5290,G0344	grc:5290,grc:344	phrasal	0.786	13	gloss
freewill offerings	H5071	hbo:5071	fertility	0.778	8	eflomal
put forth	G1544,G1631	grc:1544,grc:1631	phrasal	0.778	21	eflomal;gloss
sons sons	H1121	hbo:1121	fertility	0.778	9	eflomal
well pleased	G2106	grc:2106	fertility	0.778	7	eflomal
go away	G5217,G0565	grc:5217,grc:565	phrasal	0.755	49	eflomal
acted wickedly	H7561	hbo:7561	fertility	0.75	3	eflomal
around waist	H4975	hbo:4975	fertility	0.75	3	eflomal
as wave offering	H8573	hbo:8573	fertility	0.75	4	eflomal
beaten small	H1854	hbo:1854	fertility	0.75	3	eflomal
becoming great	H1431	hbo:1431	fertility	0.75	3	eflomal
breaketh down	H5422,H2040	hbo:5422,hbo:2040	phrasal	0.75	10	eflomal;gloss
came up	G0305	grc:305	fertility	0.75	8	eflomal;gloss
carried exile	H1540	hbo:1540	fertility	0.75	4	eflomal
evil report	H1681	hbo:1681	fertility	0.75	5	eflomal;gloss
fell asleep	G2837	grc:2837	fertility	0.75	3	eflomal
finely spun	H7806,H8336	hbo:7806,hbo:8336	phrasal	0.75	8	eflomal
full assurance	G4136	grc:4136	fertility	0.75	3	eflomal
girding on	H2296	hbo:2296	fertility	0.75	6	eflomal;gloss
going round	H5362	hbo:5362a	fertility	0.75	3	eflomal
infected person	H5061	hbo:5061	fertility	0.75	4	eflomal
jesus christ	G2424	grc:2424	fertility	0.75	4	eflomal
keeping silent	H2814	hbo:2814	fertility	0.75	3	eflomal
lose heart	G1573,G1590	grc:1573,grc:1590	phrasal	0.75	8	eflomal;gloss
made hands	G5499	grc:5499	fertility	0.75	3	eflomal
marriage feast	G1062	grc:1062	fertility	0.75	3	eflomal
mediums spiritists	H3049	hbo:3049	fertility	0.75	3	eflomal
old age	H2208,H7872,H2209	hbo:2208,hbo:7872,hbo:2209	phrasal	0.75	43	eflomal;gloss
olive trees	H2132	hbo:2132	fertility	0.75	6	eflomal
seek earnestly	H7836	hbo:7836	fertility	0.75	3	eflomal
shouts joy	H7440	hbo:7440	fertility	0.75	3	eflomal
shrine prostitute	H6945	hbo:6945	fertility	0.75	3	eflomal
sing psalms	G5567	grc:5567	fertility	0.75	3	eflomal
spring rains	H4456	hbo:4456	fertility	0.75	3	eflomal
teeming creature	H8318	hbo:8318	fertility	0.75	3	eflomal
three years	H8027	hbo:8027	fertility	0.75	6	eflomal;gloss
throweth down	H2040	hbo:2040	fertility	0.75	3	eflomal
lift up	H5375,H7311	hbo:5375,hbo:7311	phrasal	0.743	246	eflomal;gloss
ceremonially clean	H2889,H2891	hbo:2889,hbo:2891	phrasal	0.733	14	eflomal
bringeth forth	H3318,H2342	hbo:3318,hbo:2342a	phrasal	0.714	7	eflomal
coming nigh	G1448	grc:1448	fertility	0.714	5	eflomal
filigree settings	H4865	hbo:4865	fertility	0.714	6	eflomal
loaves bread	H3899	hbo:3899	fertility	0.714	6	eflomal
put around	G4016,G4060	grc:4016,grc:4060	phrasal	0.714	7	eflomal
send greetings	G0782	grc:782	fertility	0.714	7	eflomal
stumbling blocks	G4625	grc:4625	fertility	0.714	12	eflomal;gloss
to captivity	H7622,H7622	hbo:7622,hbo:7622a	phrasal	0.714	7	eflomal
waged war	H3898	hbo:3898	fertility	0.714	5	eflomal
got up	G0450,G1453	grc:450,grc:1453	phrasal	0.708	24	eflomal
put away	G0630,G0114	grc:630,grc:114	phrasal	0.692	28	eflomal;gloss
afar off	H7350,H4801	hbo:7350,hbo:4801	phrasal	0.69	27	eflomal
lifting up	H5375,H7311,H5782	hbo:5375,hbo:7311,hbo:5782	phrasal	0.682	41	eflomal;gloss
bald forehead	H1372	hbo:1372	fertility	0.667	2	eflomal
bear witness	H5707	hbo:5707	fertility	0.667	2	eflomal
became great	H1431	hbo:1431	fertility	0.667	2	eflomal
brother esau	H5650	hbo:5650	fertility	0.667	2	eflomal
bulls rams	H0352	hbo:0352	fertility	0.667	2	eflomal
choice vine	H8321	hbo:8321	fertility	0.667	4	eflomal;gloss
cometh near	H7126,H7131	hbo:7126,hbo:7131	phrasal	0.667	13	eflomal;gloss
cometh pass	H1961	hbo:1961	fertility	0.667	3	eflomal
committeth fornication	H2181	hbo:2181	fertility	0.667	2	eflomal
counted worthy	G2661,G0515	grc:2661,grc:515	phrasal	0.667	12	eflomal;gloss
cutteth off	H3772	hbo:3772	fertility	0.667	6	eflomal
dash pieces	H7376	hbo:7376	fertility	0.667	2	eflomal
deep darkness	H6205	hbo:6205	fertility	0.667	2	eflomal
desolate wasteland	H8077	hbo:8077	fertility	0.667	2	eflomal
devote destruction	H2763	hbo:2763	fertility	0.667	4	eflomal
divers kinds	G1085	grc:1085	fertility	0.667	4	eflomal;gloss
doing evil	G2554	grc:2554	fertility	0.667	2	eflomal
doing good	G0015	grc:15	fertility	0.667	6	eflomal
evil desires	G1939	grc:1939	fertility	0.667	3	eflomal
evil speakings	G0988,G2636	grc:988,grc:2636	phrasal	0.667	12	eflomal;gloss
fallen fallen	G4098	grc:4098	fertility	0.667	2	eflomal
fine leather	H8476,H5785	hbo:8476,hbo:5785	phrasal	0.667	6	eflomal
found fault	H4672	hbo:4672	fertility	0.667	2	eflomal
frying pan	H4802	hbo:4802	fertility	0.667	4	eflomal;gloss
gather together	G4863,G1996	grc:4863,grc:1996	phrasal	0.667	9	eflomal
going astray	G4105	grc:4105	fertility	0.667	4	eflomal;gloss
going farther	G4281	grc:4281	fertility	0.667	2	eflomal
gone before	H6923	hbo:6923	fertility	0.667	2	eflomal
gone forward	G4281	grc:4281	fertility	0.667	2	eflomal
have heard	H8085	hbo:8085	fertility	0.667	3	eflomal
heavens heavens	H8064	hbo:8064	fertility	0.667	2	eflomal
hiding place	H5643	hbo:5643	fertility	0.667	4	eflomal;gloss
hold fast	G2722,G2902	grc:2722,grc:2902	phrasal	0.667	6	eflomal
liest down	H7901	hbo:7901	fertility	0.667	2	eflomal
long live	H2421	hbo:2421	fertility	0.667	2	eflomal
look after	G1980	grc:1980	fertility	0.667	6	eflomal
looketh after	H6485	hbo:6485	fertility	0.667	3	eflomal
lying divinations	H3577	hbo:3577	fertility	0.667	3	eflomal
mary mother	G3137	grc:3137	fertility	0.667	3	eflomal
measured cubits	H0520	hbo:0520	fertility	0.667	3	eflomal
multiplying multiply	H7235	hbo:7235	fertility	0.667	2	eflomal
o god	H0430,H5329	hbo:0430,hbo:5329	phrasal	0.667	9	eflomal
pieces silver	G0694	grc:694	fertility	0.667	4	eflomal
raised up	H6966,H5549,H7311	hbo:6966,hbo:5549,hbo:7311	phrasal	0.667	21	eflomal;gloss
royal robes	H0899	hbo:0899	fertility	0.667	2	eflomal
save lives	H2421	hbo:2421	fertility	0.667	2	eflomal
scattered abroad	G1287,G1289	grc:1287,grc:1289	phrasal	0.667	6	eflomal
self control	G1466,G4997	grc:1466,grc:4997	phrasal	0.667	12	eflomal;gloss
set apart	H0914,H6942,H2764	hbo:0914,hbo:6942,hbo:2764	phrasal	0.667	22	eflomal;gloss
set up	H5927,H6965	hbo:5927,hbo:6965	phrasal	0.667	6	eflomal
shake off	G1621	grc:1621	fertility	0.667	4	eflomal;gloss
shown mercy	G1653	grc:1653	fertility	0.667	2	eflomal
side side	H3802	hbo:3802	fertility	0.667	2	eflomal
siege ramps	H5550	hbo:5550	fertility	0.667	4	eflomal;gloss
solemnly warned	H5749	hbo:5749a	fertility	0.667	2	eflomal
